# generation_params: repair_time: uniform(min=1, max=4) | priority: uniform(min=1, max=10),,
job_id,repair_type,repair_time_hours,priority,scheduled
J3169,Battery replacement,3,3,
J3170,Wheel alignment,3,5,
J3171,Check engine light diagnosis,3,10,
J3172,Tire pressure sensor reset,1,7,
J3173,Wheel alignment,2,9,
J3174,Oil change,3,7,
J3175,Battery replacement,3,3,
J3176,Suspension noise diagnosis,1,2,
J3177,ABS warning light diagnosis,3,7,
J3178,Tire replacement,4,4,
J3179,Battery replacement,2,4,
J3180,Wheel alignment,2,7,
J3181,Brake inspection,2,6,
J3182,Engine diagnostic scan,2,6,
J3183,Battery replacement,2,6,
J3184,Engine diagnostic scan,3,4,
J3185,Alternator inspection,2,10,
J3186,Suspension noise diagnosis,2,2,
J3187,Brake inspection,3,7,
J3188,Spark plug replacement,4,3,
J3189,Brake inspection,3,6,
J3190,Brake inspection,1,6,
J3191,Coolant system service,1,2,
J3192,Tire pressure sensor reset,4,4,
J3193,Brake inspection,3,7,
J3194,Suspension noise diagnosis,3,5,
J3195,Check engine light diagnosis,4,7,
J3196,Transmission inspection,2,5,
J3197,Tire replacement,3,4,
J3198,Check engine light diagnosis,4,10,
J3199,Wheel alignment,2,9,
J3200,Brake pad replacement,4,4,
J3201,Oil change,2,2,
J3202,Brake pad replacement,2,7,
J3203,Alternator inspection,2,8,
J3204,Oil change,3,4,
J3205,Battery replacement,3,7,
J3206,Suspension noise diagnosis,3,2,
J3207,Coolant system service,2,8,
J3208,Tire pressure sensor reset,3,1,
J3209,Suspension noise diagnosis,2,2,
J3210,Check engine light diagnosis,3,5,
J3211,Suspension noise diagnosis,3,3,
J3212,Engine diagnostic scan,1,7,
J3213,Oil change,3,6,
J3214,Brake pad replacement,2,6,
J3215,Wheel alignment,2,9,
J3216,Engine diagnostic scan,4,7,
J3217,Wheel alignment,3,4,
J3218,Tire pressure sensor reset,3,8,
J3219,Check engine light diagnosis,1,2,
J3220,Battery replacement,2,4,
J3221,Wheel alignment,1,7,
J3222,Engine diagnostic scan,2,8,
J3223,Check engine light diagnosis,3,4,
J3224,Engine diagnostic scan,3,8,
J3225,ABS warning light diagnosis,3,8,
J3226,Brake pad replacement,3,9,
J3227,Brake pad replacement,3,6,
J3228,Tire replacement,1,6,
J3229,Wheel alignment,4,5,
J3230,Oil change,3,3,
J3231,Transmission inspection,2,5,
J3232,Spark plug replacement,1,9,
J3233,Coolant system service,2,8,
J3234,Alternator inspection,3,8,
J3235,ABS warning light diagnosis,2,5,
J3236,ABS warning light diagnosis,3,4,
J3237,Battery replacement,3,2,
J3238,Tire replacement,2,6,
J3239,ABS warning light diagnosis,2,4,
J3240,Spark plug replacement,3,7,
J3241,Alternator inspection,2,8,
J3242,Brake pad replacement,1,9,
J3243,Brake pad replacement,4,7,
J3244,Oil change,4,1,
J3245,Oil change,2,3,
J3246,Brake inspection,3,8,
J3247,Battery replacement,4,2,
J3248,Battery replacement,4,9,
J3249,Brake inspection,1,9,
J3250,Check engine light diagnosis,1,7,
J3251,Brake pad replacement,2,6,
J3252,Brake inspection,2,5,
J3253,Tire replacement,4,4,
J3254,Engine diagnostic scan,2,6,
J3255,Check engine light diagnosis,4,9,
J3256,Spark plug replacement,1,9,
J3257,Check engine light diagnosis,1,9,
J3258,Tire replacement,4,7,
J3259,Tire pressure sensor reset,3,3,
J3260,ABS warning light diagnosis,4,7,
J3261,Engine diagnostic scan,4,8,
J3262,Check engine light diagnosis,2,2,
J3263,Suspension noise diagnosis,3,5,
J3264,Wheel alignment,2,6,
J3265,Engine diagnostic scan,1,4,
J3266,Suspension noise diagnosis,3,7,
J3267,Spark plug replacement,2,5,
J3268,Tire pressure sensor reset,2,7,
J3269,Tire pressure sensor reset,2,7,
J3270,Check engine light diagnosis,3,8,
J3271,Alternator inspection,1,6,
J3272,Tire replacement,1,6,
J3273,Engine diagnostic scan,4,2,
J3274,Transmission inspection,3,4,
J3275,Brake inspection,1,8,
J3276,Brake pad replacement,2,9,
J3277,Brake inspection,4,6,
J3278,Check engine light diagnosis,2,5,
J3279,Suspension noise diagnosis,2,4,
J3280,Tire replacement,4,7,
J3281,Spark plug replacement,3,8,
J3282,Brake inspection,3,4,
J3283,Transmission inspection,2,3,
J3284,Coolant system service,3,8,
J3285,Tire replacement,1,3,
J3286,Wheel alignment,2,3,
J3287,Oil change,3,7,
J3288,Check engine light diagnosis,3,8,
J3289,Spark plug replacement,2,4,
J3290,Suspension noise diagnosis,3,2,
J3291,Tire pressure sensor reset,3,4,
J3292,Battery replacement,1,1,
J3293,ABS warning light diagnosis,3,9,
J3294,Engine diagnostic scan,4,9,
J3295,Oil change,2,1,
J3296,Check engine light diagnosis,3,4,
J3297,Check engine light diagnosis,2,7,
J3298,Brake inspection,3,3,
J3299,Spark plug replacement,4,7,
J3300,Transmission inspection,2,1,
J3301,Engine diagnostic scan,2,7,
J3302,Brake inspection,3,7,
J3303,Transmission inspection,1,8,
J3304,Transmission inspection,2,2,
J3305,Oil change,3,7,
J3306,Battery replacement,3,8,
J3307,Brake inspection,4,3,
J3308,Suspension noise diagnosis,3,1,
J3309,Alternator inspection,2,4,
J3310,Suspension noise diagnosis,4,5,
J3311,Tire pressure sensor reset,4,8,
J3312,Coolant system service,3,8,
J3313,Wheel alignment,4,1,
J3314,Coolant system service,2,10,
J3315,Alternator inspection,1,8,
J3316,Engine diagnostic scan,2,10,
J3317,Brake pad replacement,2,8,
J3318,Battery replacement,2,5,
J3319,Tire pressure sensor reset,3,10,
J3320,Transmission inspection,3,10,
J3321,ABS warning light diagnosis,2,6,
J3322,Wheel alignment,3,2,
J3323,Tire pressure sensor reset,1,4,
J3324,Tire pressure sensor reset,3,6,
J3325,Check engine light diagnosis,2,7,
J3326,Tire replacement,3,8,
J3327,Engine diagnostic scan,3,6,
J3328,Brake pad replacement,4,10,
J3329,Check engine light diagnosis,1,2,
J3330,Check engine light diagnosis,3,3,
J3331,Transmission inspection,2,9,
J3332,Brake inspection,2,6,
J3333,Transmission inspection,4,6,
J3334,Tire pressure sensor reset,1,3,
J3335,Tire replacement,3,3,
J3336,Tire replacement,2,5,
J3337,Brake inspection,3,2,
J3338,Oil change,3,5,
J3339,Tire pressure sensor reset,2,6,
J3340,Oil change,3,7,
J3341,Battery replacement,1,3,
J3342,Suspension noise diagnosis,2,2,
J3343,Coolant system service,3,8,
J3344,Transmission inspection,2,7,
J3345,Suspension noise diagnosis,3,5,
J3346,Brake pad replacement,1,8,
J3347,Oil change,4,8,
J3348,Brake pad replacement,1,5,
J3349,Brake inspection,2,5,
J3350,Tire pressure sensor reset,3,4,
J3351,Tire pressure sensor reset,4,8,
J3352,ABS warning light diagnosis,3,4,
J3353,Wheel alignment,4,7,
J3354,Brake inspection,1,8,
J3355,Alternator inspection,4,1,
J3356,Tire pressure sensor reset,2,2,
J3357,Coolant system service,3,5,
J3358,Brake pad replacement,2,2,
J3359,Engine diagnostic scan,2,6,
J3360,Suspension noise diagnosis,2,7,
J3361,Brake pad replacement,2,4,
J3362,Brake inspection,4,9,
J3363,Suspension noise diagnosis,4,2,
J3364,Tire replacement,3,9,
J3365,Transmission inspection,2,9,
J3366,Wheel alignment,2,9,
J3367,Coolant system service,4,3,
J3368,Engine diagnostic scan,1,3,
J3369,Spark plug replacement,2,4,
J3370,Oil change,1,7,
J3371,ABS warning light diagnosis,3,9,
J3372,Check engine light diagnosis,3,7,
J3373,Brake inspection,4,2,
J3374,Coolant system service,3,3,
J3375,Coolant system service,2,4,
J3376,Tire replacement,3,2,
J3377,Battery replacement,4,2,
J3378,ABS warning light diagnosis,2,9,
J3379,Engine diagnostic scan,3,3,
J3380,Engine diagnostic scan,3,3,
J3381,ABS warning light diagnosis,3,1,
J3382,Brake pad replacement,3,6,
J3383,Brake inspection,1,10,
J3384,Tire pressure sensor reset,4,4,
J3385,Engine diagnostic scan,2,7,
J3386,Tire pressure sensor reset,3,10,
J3387,Transmission inspection,3,3,
J3388,Battery replacement,3,6,
J3389,Transmission inspection,1,6,
J3390,Transmission inspection,1,3,
J3391,Tire replacement,2,6,
J3392,Engine diagnostic scan,1,2,
J3393,Wheel alignment,3,3,
J3394,Coolant system service,3,9,
J3395,Battery replacement,1,5,
J3396,Transmission inspection,1,6,
J3397,Spark plug replacement,2,9,
J3398,ABS warning light diagnosis,3,4,
J3399,Check engine light diagnosis,4,9,
J3400,Transmission inspection,4,3,
J3401,ABS warning light diagnosis,3,4,
J3402,ABS warning light diagnosis,3,2,
J3403,Transmission inspection,4,9,
J3404,Spark plug replacement,4,3,
J3405,Coolant system service,4,7,
J3406,Tire pressure sensor reset,3,7,
J3407,Wheel alignment,3,6,
J3408,ABS warning light diagnosis,4,9,
J3409,Transmission inspection,2,7,
J3410,Tire replacement,3,5,
J3411,ABS warning light diagnosis,3,6,
J3412,Check engine light diagnosis,4,7,
J3413,Brake pad replacement,2,5,
J3414,ABS warning light diagnosis,1,3,
J3415,Brake inspection,3,10,
J3416,Spark plug replacement,3,6,
J3417,Engine diagnostic scan,2,2,
J3418,Spark plug replacement,1,4,
J3419,Brake inspection,1,2,
J3420,Oil change,3,4,
J3421,Coolant system service,4,2,
J3422,Coolant system service,3,6,
J3423,Wheel alignment,2,10,
J3424,Alternator inspection,4,9,
J3425,Check engine light diagnosis,3,2,
J3426,Check engine light diagnosis,4,8,
J3427,Oil change,3,9,
J3428,Engine diagnostic scan,1,6,
J3429,Wheel alignment,2,2,
J3430,Tire pressure sensor reset,1,5,
J3431,Wheel alignment,3,5,
J3432,Suspension noise diagnosis,4,5,
J3433,Spark plug replacement,4,7,
J3434,Check engine light diagnosis,2,5,
J3435,Brake inspection,1,3,
J3436,Alternator inspection,4,5,
J3437,Brake pad replacement,3,5,
J3438,Transmission inspection,3,6,
J3439,Oil change,2,6,
J3440,Wheel alignment,4,5,
J3441,Coolant system service,4,7,
J3442,Oil change,4,4,
J3443,Check engine light diagnosis,2,4,
J3444,Tire replacement,3,8,
J3445,Suspension noise diagnosis,2,4,
J3446,Brake inspection,2,8,
J3447,Check engine light diagnosis,3,3,
J3448,Oil change,2,2,
J3449,Spark plug replacement,2,2,
J3450,Alternator inspection,3,3,
J3451,Tire pressure sensor reset,3,2,
J3452,Oil change,4,3,
J3453,Transmission inspection,1,6,
J3454,Battery replacement,2,1,
J3455,Engine diagnostic scan,3,4,
J3456,Oil change,2,4,
J3457,Alternator inspection,3,8,
J3458,Tire pressure sensor reset,1,7,
J3459,Check engine light diagnosis,2,2,
J3460,Battery replacement,3,6,
J3461,Engine diagnostic scan,4,9,
J3462,Brake pad replacement,3,4,
J3463,Tire replacement,4,7,
J3464,Tire replacement,3,7,
J3465,Tire replacement,2,7,
J3466,Alternator inspection,4,2,
J3467,Oil change,2,3,
J3468,Alternator inspection,3,9,
J3469,Tire replacement,2,4,
J3470,Wheel alignment,1,4,
J3471,Tire replacement,2,8,
J3472,Brake inspection,1,7,
J3473,Wheel alignment,1,6,
J3474,Suspension noise diagnosis,2,7,
J3475,Battery replacement,2,4,
J3476,Brake pad replacement,1,6,
J3477,Engine diagnostic scan,2,2,
J3478,Oil change,2,2,
J3479,Brake pad replacement,4,5,
J3480,Coolant system service,4,8,
J3481,Battery replacement,2,10,
J3482,Check engine light diagnosis,2,6,
J3483,Wheel alignment,4,5,
J3484,Brake pad replacement,3,9,
J3485,Spark plug replacement,3,6,
J3486,Tire replacement,2,10,
J3487,Brake pad replacement,3,2,
J3488,Spark plug replacement,3,1,
J3489,Coolant system service,3,9,
J3490,Oil change,4,9,
J3491,Engine diagnostic scan,4,2,
J3492,Alternator inspection,3,10,
J3493,Check engine light diagnosis,1,4,
J3494,Suspension noise diagnosis,2,7,
J3495,Coolant system service,3,9,
J3496,Transmission inspection,2,1,
J3497,Wheel alignment,2,2,
J3498,Oil change,3,3,
J3499,Brake inspection,1,4,
J3500,ABS warning light diagnosis,2,4,
J3501,Battery replacement,4,2,
J3502,ABS warning light diagnosis,2,7,
J3503,Brake inspection,2,4,
J3504,Brake inspection,2,7,
J3505,Transmission inspection,3,2,
J3506,Oil change,1,2,
J3507,Brake pad replacement,3,1,
J3508,Wheel alignment,4,5,
J3509,Check engine light diagnosis,1,4,
J3510,Spark plug replacement,3,10,
J3511,Check engine light diagnosis,2,7,
J3512,Coolant system service,3,9,
J3513,Spark plug replacement,3,2,
J3514,Alternator inspection,3,2,
J3515,Tire replacement,3,6,
J3516,Wheel alignment,4,2,
J3517,Brake pad replacement,3,6,
J3518,Suspension noise diagnosis,2,6,
J3519,Wheel alignment,1,3,
J3520,Battery replacement,3,9,
J3521,Alternator inspection,2,8,
J3522,Alternator inspection,4,6,
J3523,Engine diagnostic scan,3,2,
J3524,Transmission inspection,2,5,
J3525,Coolant system service,2,3,
J3526,Spark plug replacement,1,2,
J3527,Brake inspection,2,3,
J3528,Engine diagnostic scan,2,4,
J3529,Transmission inspection,2,5,
J3530,Engine diagnostic scan,4,5,
J3531,Spark plug replacement,2,4,
J3532,Spark plug replacement,3,6,
J3533,Check engine light diagnosis,3,4,
J3534,Brake inspection,2,10,
J3535,Brake pad replacement,3,6,
J3536,Spark plug replacement,4,3,
J3537,Tire pressure sensor reset,2,2,
J3538,Check engine light diagnosis,2,7,
J3539,Alternator inspection,4,6,
J3540,Alternator inspection,1,2,
J3541,Battery replacement,3,10,
J3542,Battery replacement,4,4,
J3543,Spark plug replacement,4,8,
J3544,Tire replacement,2,8,
J3545,Engine diagnostic scan,3,5,
J3546,Tire replacement,3,7,
J3547,Brake pad replacement,3,2,
J3548,Engine diagnostic scan,4,3,
J3549,Alternator inspection,3,4,
J3550,Tire replacement,2,9,
J3551,Alternator inspection,3,7,
J3552,Tire pressure sensor reset,3,3,
J3553,Coolant system service,2,6,
J3554,Tire pressure sensor reset,2,8,
J3555,Coolant system service,2,4,
J3556,Suspension noise diagnosis,3,7,
J3557,Brake pad replacement,3,5,
J3558,Brake pad replacement,3,2,
J3559,Tire pressure sensor reset,3,7,
J3560,Spark plug replacement,4,9,
J3561,Battery replacement,1,3,
J3562,Spark plug replacement,4,4,
J3563,ABS warning light diagnosis,1,4,
J3564,Wheel alignment,3,8,
J3565,Tire replacement,1,5,
J3566,Alternator inspection,2,5,
J3567,Suspension noise diagnosis,3,5,
J3568,ABS warning light diagnosis,2,9,
J3569,Oil change,3,5,
J3570,Alternator inspection,2,8,
J3571,Suspension noise diagnosis,1,9,
J3572,Brake pad replacement,3,8,
J3573,Battery replacement,4,10,
J3574,Engine diagnostic scan,2,7,
J3575,Battery replacement,2,8,
J3576,Wheel alignment,2,6,
J3577,Coolant system service,4,10,
J3578,Battery replacement,3,2,
J3579,Engine diagnostic scan,1,8,
J3580,Tire replacement,1,9,
J3581,Check engine light diagnosis,2,3,
J3582,Brake inspection,2,3,
J3583,Transmission inspection,1,8,
J3584,Spark plug replacement,1,2,
J3585,Battery replacement,4,9,
J3586,Coolant system service,1,7,
J3587,Suspension noise diagnosis,3,8,
J3588,Transmission inspection,2,2,
J3589,Oil change,3,4,
J3590,Coolant system service,3,3,
J3591,Tire pressure sensor reset,3,2,
J3592,Alternator inspection,4,2,
J3593,Engine diagnostic scan,4,8,
J3594,Spark plug replacement,2,4,
J3595,Wheel alignment,4,3,
J3596,Suspension noise diagnosis,1,1,
J3597,Engine diagnostic scan,3,2,
J3598,Battery replacement,1,8,
J3599,ABS warning light diagnosis,2,4,
J3600,Battery replacement,4,7,
J3601,ABS warning light diagnosis,4,10,
J3602,Tire replacement,3,1,
J3603,Check engine light diagnosis,2,8,
J3604,Oil change,2,4,
J3605,Tire replacement,4,6,
J3606,Tire replacement,3,3,
J3607,Check engine light diagnosis,2,2,
J3608,Suspension noise diagnosis,3,7,
J3609,Engine diagnostic scan,1,10,
J3610,Engine diagnostic scan,2,6,
J3611,Transmission inspection,4,7,
J3612,Oil change,2,3,
J3613,Brake pad replacement,3,7,
J3614,Transmission inspection,2,2,
J3615,Battery replacement,2,8,
J3616,Engine diagnostic scan,3,8,
J3617,Engine diagnostic scan,4,6,
J3618,Brake inspection,3,6,
J3619,ABS warning light diagnosis,3,3,
J3620,Transmission inspection,3,5,
J3621,Brake inspection,3,10,
J3622,ABS warning light diagnosis,3,2,
J3623,Check engine light diagnosis,2,8,
J3624,Spark plug replacement,2,6,
J3625,Oil change,3,6,
J3626,Tire pressure sensor reset,2,6,
J3627,Engine diagnostic scan,1,2,
J3628,Engine diagnostic scan,2,2,
J3629,ABS warning light diagnosis,3,5,
J3630,Spark plug replacement,4,5,
J3631,Suspension noise diagnosis,1,6,
J3632,Wheel alignment,1,6,
J3633,Tire replacement,3,9,
J3634,Engine diagnostic scan,1,6,
J3635,Oil change,2,5,
J3636,Alternator inspection,1,10,
J3637,Alternator inspection,3,8,
J3638,Battery replacement,4,9,
J3639,Brake inspection,2,5,
J3640,Oil change,3,2,
J3641,Transmission inspection,3,3,
J3642,Alternator inspection,3,4,
J3643,Battery replacement,2,9,
J3644,Battery replacement,4,2,
J3645,Tire replacement,2,5,
J3646,Oil change,3,6,
J3647,Tire replacement,2,3,
J3648,Transmission inspection,2,2,
J3649,Coolant system service,3,3,
J3650,Suspension noise diagnosis,4,7,
J3651,Check engine light diagnosis,2,2,
J3652,Spark plug replacement,2,6,
J3653,Spark plug replacement,3,3,
J3654,Engine diagnostic scan,2,10,
J3655,Check engine light diagnosis,2,7,
J3656,Suspension noise diagnosis,3,10,
J3657,Engine diagnostic scan,2,2,
J3658,Coolant system service,3,3,
J3659,ABS warning light diagnosis,1,3,
J3660,Spark plug replacement,2,2,
J3661,Suspension noise diagnosis,2,8,
J3662,Tire replacement,3,6,
J3663,Alternator inspection,4,6,
J3664,ABS warning light diagnosis,3,4,
J3665,Tire replacement,3,2,
J3666,Wheel alignment,4,1,
J3667,Wheel alignment,4,7,
J3668,Battery replacement,3,8,
J3669,Spark plug replacement,3,5,
J3670,Alternator inspection,1,6,
J3671,Check engine light diagnosis,1,4,
J3672,Brake pad replacement,1,5,
J3673,Oil change,2,4,
J3674,Brake pad replacement,4,2,
J3675,Tire replacement,2,6,
J3676,Suspension noise diagnosis,2,8,
J3677,Wheel alignment,3,7,
J3678,Oil change,2,1,
J3679,Check engine light diagnosis,2,5,
J3680,Alternator inspection,2,2,
J3681,Suspension noise diagnosis,3,6,
J3682,Engine diagnostic scan,3,5,
J3683,Suspension noise diagnosis,4,7,
J3684,Check engine light diagnosis,2,8,
J3685,ABS warning light diagnosis,3,2,
J3686,Check engine light diagnosis,2,5,
J3687,Alternator inspection,2,3,
J3688,Brake pad replacement,2,6,
J3689,Engine diagnostic scan,1,8,
J3690,Check engine light diagnosis,2,2,
J3691,ABS warning light diagnosis,3,6,
J3692,Tire pressure sensor reset,2,6,
J3693,Brake inspection,2,3,
J3694,Battery replacement,1,5,
J3695,Brake inspection,3,6,
J3696,Engine diagnostic scan,2,7,
J3697,Transmission inspection,3,7,
J3698,Battery replacement,3,9,
J3699,Alternator inspection,2,5,
J3700,Alternator inspection,3,2,
J3701,Check engine light diagnosis,4,3,
J3702,Wheel alignment,2,7,
J3703,Brake inspection,2,7,
J3704,Oil change,3,2,
J3705,Tire replacement,4,8,
J3706,Brake inspection,3,6,
J3707,Transmission inspection,2,8,
J3708,Coolant system service,1,2,
J3709,Spark plug replacement,1,4,
J3710,Oil change,2,5,
J3711,Brake pad replacement,2,9,
J3712,Check engine light diagnosis,4,4,
J3713,Coolant system service,3,4,
J3714,Alternator inspection,3,9,
J3715,Engine diagnostic scan,3,8,
J3716,ABS warning light diagnosis,2,2,
J3717,Coolant system service,3,4,
J3718,Tire replacement,1,10,
J3719,ABS warning light diagnosis,3,1,
J3720,Coolant system service,1,1,
J3721,Oil change,1,2,
J3722,Alternator inspection,3,7,
J3723,Alternator inspection,1,6,
J3724,Spark plug replacement,3,7,
J3725,Brake pad replacement,2,2,
J3726,Oil change,3,2,
J3727,Oil change,3,9,
J3728,Wheel alignment,3,5,
J3729,Check engine light diagnosis,4,5,
J3730,ABS warning light diagnosis,4,9,
J3731,ABS warning light diagnosis,4,9,
J3732,Brake pad replacement,2,8,
J3733,Suspension noise diagnosis,3,4,
J3734,Transmission inspection,3,1,
J3735,Transmission inspection,3,5,
J3736,Tire pressure sensor reset,2,9,
J3737,Tire pressure sensor reset,3,3,
J3738,Spark plug replacement,1,3,
J3739,Transmission inspection,2,9,
J3740,Engine diagnostic scan,3,6,
J3741,ABS warning light diagnosis,3,2,
J3742,Transmission inspection,4,7,
J3743,Tire replacement,2,7,
J3744,Brake inspection,2,5,
J3745,Tire pressure sensor reset,3,10,
J3746,Engine diagnostic scan,3,2,
J3747,Check engine light diagnosis,3,10,
J3748,Brake pad replacement,1,6,
J3749,Spark plug replacement,4,4,
J3750,Spark plug replacement,4,4,
J3751,Suspension noise diagnosis,4,8,
J3752,Oil change,2,10,
J3753,Brake pad replacement,3,2,
J3754,Alternator inspection,1,4,
J3755,Brake inspection,1,4,
J3756,Suspension noise diagnosis,3,1,
J3757,ABS warning light diagnosis,4,6,
J3758,Wheel alignment,3,4,
J3759,Brake pad replacement,1,7,
J3760,Suspension noise diagnosis,3,4,
J3761,Coolant system service,2,2,
J3762,Brake pad replacement,2,4,
J3763,Check engine light diagnosis,3,3,
J3764,Tire replacement,2,6,
J3765,ABS warning light diagnosis,2,8,
J3766,Battery replacement,1,4,
J3767,Check engine light diagnosis,4,5,
J3768,Suspension noise diagnosis,4,7,
J3769,Alternator inspection,2,3,
J3770,Engine diagnostic scan,1,6,
J3771,Brake pad replacement,1,4,
J3772,Check engine light diagnosis,1,4,
J3773,ABS warning light diagnosis,3,9,
J3774,Brake pad replacement,2,2,
J3775,Engine diagnostic scan,4,9,
J3776,Spark plug replacement,3,2,
J3777,ABS warning light diagnosis,2,7,
J3778,Spark plug replacement,3,3,
J3779,ABS warning light diagnosis,2,6,
J3780,Engine diagnostic scan,2,5,
J3781,Spark plug replacement,2,8,
J3782,Suspension noise diagnosis,2,6,
J3783,Engine diagnostic scan,3,6,
J3784,Brake inspection,1,5,
J3785,Alternator inspection,3,4,
J3786,Engine diagnostic scan,2,8,
J3787,Spark plug replacement,4,7,
J3788,Spark plug replacement,3,5,
J3789,ABS warning light diagnosis,3,9,
J3790,ABS warning light diagnosis,1,6,
J3791,Tire replacement,2,2,
J3792,Check engine light diagnosis,2,8,
J3793,Transmission inspection,2,6,
J3794,Alternator inspection,2,7,
J3795,Brake inspection,4,5,
J3796,Brake inspection,2,5,
J3797,Spark plug replacement,4,3,
J3798,Check engine light diagnosis,3,1,
J3799,Tire replacement,3,7,
J3800,Transmission inspection,1,3,
J3801,Suspension noise diagnosis,3,10,
J3802,Check engine light diagnosis,3,8,
J3803,Oil change,3,9,
J3804,Tire replacement,3,4,
J3805,Oil change,4,7,
J3806,Battery replacement,3,7,
J3807,Suspension noise diagnosis,3,6,
J3808,Suspension noise diagnosis,3,9,
J3809,Tire replacement,3,5,
J3810,Brake pad replacement,3,6,
J3811,Alternator inspection,1,9,
J3812,Coolant system service,3,2,
J3813,Coolant system service,3,7,
J3814,Wheel alignment,2,5,
J3815,Check engine light diagnosis,2,6,
J3816,Battery replacement,2,6,
J3817,Brake inspection,3,2,
J3818,Alternator inspection,3,5,
J3819,Brake pad replacement,2,3,
J3820,Tire pressure sensor reset,1,10,
J3821,Brake pad replacement,3,3,
J3822,Spark plug replacement,1,6,
J3823,Alternator inspection,2,9,
J3824,Coolant system service,2,2,
J3825,Wheel alignment,3,4,
J3826,Tire replacement,3,9,
J3827,ABS warning light diagnosis,2,3,
J3828,Alternator inspection,2,6,
J3829,Oil change,4,6,
J3830,Tire replacement,3,2,
J3831,Battery replacement,2,8,
J3832,Engine diagnostic scan,3,6,
J3833,Spark plug replacement,1,3,
J3834,Alternator inspection,3,4,
J3835,Alternator inspection,4,2,
J3836,Wheel alignment,3,7,
J3837,Alternator inspection,2,3,
J3838,Engine diagnostic scan,3,9,
J3839,Transmission inspection,2,5,
J3840,Battery replacement,3,6,
J3841,ABS warning light diagnosis,4,5,
J3842,Tire replacement,2,6,
J3843,Spark plug replacement,1,5,
J3844,Suspension noise diagnosis,3,7,
J3845,Alternator inspection,2,6,
J3846,Battery replacement,3,4,
J3847,Tire replacement,1,4,
J3848,Tire pressure sensor reset,4,5,
J3849,Spark plug replacement,3,9,
J3850,Brake inspection,1,5,
J3851,Brake inspection,4,2,
J3852,Wheel alignment,4,4,
J3853,ABS warning light diagnosis,1,7,
J3854,Brake inspection,3,7,
J3855,Spark plug replacement,2,9,
J3856,Wheel alignment,2,4,
J3857,Oil change,3,4,
J3858,Suspension noise diagnosis,2,4,
J3859,Transmission inspection,3,3,
J3860,Coolant system service,4,8,
J3861,Coolant system service,1,3,
J3862,Transmission inspection,3,3,
J3863,Tire replacement,3,3,
J3864,Suspension noise diagnosis,3,7,
J3865,Transmission inspection,1,3,
J3866,Brake inspection,3,8,
J3867,Transmission inspection,1,7,
J3868,Spark plug replacement,3,3,
J3869,Tire pressure sensor reset,3,2,
J3870,Battery replacement,2,8,
J3871,Coolant system service,2,10,
J3872,Tire pressure sensor reset,2,1,
J3873,Coolant system service,2,9,
J3874,Check engine light diagnosis,2,5,
J3875,Check engine light diagnosis,3,2,
J3876,Check engine light diagnosis,1,6,
J3877,Brake pad replacement,3,1,
J3878,Oil change,3,2,
J3879,Coolant system service,2,5,
J3880,Battery replacement,2,6,
J3881,Brake pad replacement,3,7,
J3882,Wheel alignment,2,4,
J3883,Wheel alignment,2,3,
J3884,Wheel alignment,1,10,
J3885,Tire pressure sensor reset,4,4,
J3886,Alternator inspection,3,8,
J3887,Brake inspection,3,7,
J3888,Tire replacement,4,5,
J3889,Tire replacement,1,5,
J3890,Spark plug replacement,1,3,
J3891,Tire pressure sensor reset,3,7,
J3892,Spark plug replacement,4,5,
J3893,Tire replacement,4,9,
J3894,Engine diagnostic scan,3,4,
J3895,Oil change,4,6,
J3896,Coolant system service,1,7,
J3897,Suspension noise diagnosis,2,6,
J3898,Battery replacement,3,9,
J3899,ABS warning light diagnosis,3,6,
J3900,ABS warning light diagnosis,1,3,
J3901,Battery replacement,2,4,
J3902,Battery replacement,3,3,
J3903,Wheel alignment,2,1,
J3904,Coolant system service,3,8,
J3905,Check engine light diagnosis,1,6,
J3906,Brake pad replacement,3,2,
J3907,Transmission inspection,3,5,
J3908,Spark plug replacement,1,7,
J3909,Suspension noise diagnosis,3,10,
J3910,Engine diagnostic scan,4,9,
J3911,Oil change,3,4,
J3912,Alternator inspection,3,2,
J3913,Suspension noise diagnosis,3,2,
J3914,Oil change,3,6,
J3915,Brake inspection,3,8,
J3916,Tire pressure sensor reset,2,2,
J3917,Transmission inspection,3,9,
J3918,Transmission inspection,1,3,
J3919,Alternator inspection,4,10,
J3920,Brake inspection,1,5,
J3921,Brake pad replacement,3,5,
J3922,Wheel alignment,4,3,
J3923,Brake pad replacement,2,5,
J3924,Brake pad replacement,4,2,
J3925,ABS warning light diagnosis,2,8,
J3926,Brake inspection,1,3,
J3927,Wheel alignment,3,7,
J3928,Engine diagnostic scan,2,3,
J3929,Coolant system service,3,3,
J3930,Tire pressure sensor reset,4,2,
J3931,Tire pressure sensor reset,3,8,
J3932,ABS warning light diagnosis,1,8,
J3933,Spark plug replacement,2,5,
J3934,Transmission inspection,1,2,
J3935,Coolant system service,3,4,
J3936,Battery replacement,4,8,
J3937,Alternator inspection,3,5,
J3938,ABS warning light diagnosis,2,9,
J3939,Check engine light diagnosis,1,6,
J3940,Battery replacement,2,1,
J3941,Suspension noise diagnosis,4,8,
J3942,Coolant system service,3,4,
J3943,Suspension noise diagnosis,1,9,
J3944,Battery replacement,3,5,
J3945,Coolant system service,3,8,
J3946,ABS warning light diagnosis,2,7,
